  0.616788E-01  0.641920E+01  0.641920E+01  0.641920E+01      18
  0.107820E+00  0.120799E+02  0.120799E+02  0.120799E+02      62
  0.151481E+00  0.916394E+01  0.916394E+01  0.916394E+01      98
  0.196257E+00  0.860024E+01  0.860024E+01  0.860024E+01     210
  0.246377E+00  0.665524E+01  0.665524E+01  0.665524E+01     350
  0.295886E+00  0.581556E+01  0.581556E+01  0.581556E+01     450
  0.341793E+00  0.510396E+01  0.510396E+01  0.510396E+01     602
  0.387869E+00  0.412387E+01  0.412387E+01  0.412387E+01     762
  0.437763E+00  0.336590E+01  0.336590E+01  0.336590E+01    1142
  0.487834E+00  0.293511E+01  0.293511E+01  0.293511E+01    1250
  0.534616E+00  0.226248E+01  0.226248E+01  0.226248E+01    1458
  0.581396E+00  0.203848E+01  0.203848E+01  0.203848E+01    1814
  0.630484E+00  0.169888E+01  0.169888E+01  0.169888E+01    2178
  0.679250E+00  0.148185E+01  0.148185E+01  0.148185E+01    2498
  0.725784E+00  0.132562E+01  0.132562E+01  0.132562E+01    2622
  0.773540E+00  0.115157E+01  0.115157E+01  0.115157E+01    3338
  0.823184E+00  0.105168E+01  0.105168E+01  0.105168E+01    3722
  0.872517E+00  0.923941E+00  0.923941E+00  0.923941E+00    4170
  0.920069E+00  0.824570E+00  0.824570E+00  0.824570E+00    4358
  0.967539E+00  0.741835E+00  0.741835E+00  0.741835E+00    5034
  0.101653E+01  0.655232E+00  0.655232E+00  0.655232E+00    5714
  0.106505E+01  0.609988E+00  0.609988E+00  0.609988E+00    5982
  0.111270E+01  0.550214E+00  0.550214E+00  0.550214E+00    6602
  0.116041E+01  0.493824E+00  0.493824E+00  0.493824E+00    7130
  0.120902E+01  0.457831E+00  0.457831E+00  0.457831E+00    8034
  0.125801E+01  0.428432E+00  0.428432E+00  0.428432E+00    8606
  0.130635E+01  0.374094E+00  0.374094E+00  0.374094E+00    9066
  0.135461E+01  0.349633E+00  0.349633E+00  0.349633E+00    9962
  0.140308E+01  0.314739E+00  0.314739E+00  0.314739E+00   10550
  0.145116E+01  0.301506E+00  0.301506E+00  0.301506E+00   11226
  0.149928E+01  0.281788E+00  0.281788E+00  0.281788E+00   12146
  0.154725E+01  0.255369E+00  0.255369E+00  0.255369E+00   12606
  0.159532E+01  0.242292E+00  0.242292E+00  0.242292E+00   13802
  0.164415E+01  0.226719E+00  0.226719E+00  0.226719E+00   14754
  0.169257E+01  0.208832E+00  0.208832E+00  0.208832E+00   15194
  0.174072E+01  0.202784E+00  0.202784E+00  0.202784E+00   16454
  0.178926E+01  0.185467E+00  0.185467E+00  0.185467E+00   17154
  0.183761E+01  0.179183E+00  0.179183E+00  0.179183E+00   18266
  0.188555E+01  0.167082E+00  0.167082E+00  0.167082E+00   18750
  0.193365E+01  0.160767E+00  0.160767E+00  0.160767E+00   20234
  0.198236E+01  0.153563E+00  0.153563E+00  0.153563E+00   21450
  0.203093E+01  0.144830E+00  0.144830E+00  0.144830E+00   21962
  0.207919E+01  0.136131E+00  0.136131E+00  0.136131E+00   23462
  0.212737E+01  0.129064E+00  0.129064E+00  0.129064E+00   24042
  0.217595E+01  0.123354E+00  0.123354E+00  0.123354E+00   25946
  0.222419E+01  0.117053E+00  0.117053E+00  0.117053E+00   26118
  0.227195E+01  0.113346E+00  0.113346E+00  0.113346E+00   27506
  0.232002E+01  0.107731E+00  0.107731E+00  0.107731E+00   29066
  0.236882E+01  0.101497E+00  0.101497E+00  0.101497E+00   30450
  0.241757E+01  0.985150E-01  0.985150E-01  0.985150E-01   31742
  0.246571E+01  0.950662E-01  0.950662E-01  0.950662E-01   32250
  0.251396E+01  0.896295E-01  0.896295E-01  0.896295E-01   34250
  0.256248E+01  0.865461E-01  0.865461E-01  0.865461E-01   35454
  0.261076E+01  0.833807E-01  0.833807E-01  0.833807E-01   36434
  0.265874E+01  0.800862E-01  0.800862E-01  0.800862E-01   37682
  0.270679E+01  0.772912E-01  0.772912E-01  0.772912E-01   39294
  0.275540E+01  0.748944E-01  0.748944E-01  0.748944E-01   41426
  0.280396E+01  0.712562E-01  0.712562E-01  0.712562E-01   42066
  0.285204E+01  0.684351E-01  0.684351E-01  0.684351E-01   43490
  0.290041E+01  0.658461E-01  0.658461E-01  0.658461E-01   45702
  0.294896E+01  0.635617E-01  0.635617E-01  0.635617E-01   46634
  0.299732E+01  0.620627E-01  0.620627E-01  0.620627E-01   48554
  0.304523E+01  0.598834E-01  0.598834E-01  0.598834E-01   48870
  0.309316E+01  0.582855E-01  0.582855E-01  0.582855E-01   51554
  0.314188E+01  0.556889E-01  0.556889E-01  0.556889E-01   54090
  0.319055E+01  0.543272E-01  0.543272E-01  0.543272E-01   54314
  0.323890E+01  0.527653E-01  0.527653E-01  0.527653E-01   56910
  0.328715E+01  0.508671E-01  0.508671E-01  0.508671E-01   57482
  0.333562E+01  0.491453E-01  0.491453E-01  0.491453E-01   60626
  0.338390E+01  0.480465E-01  0.480464E-01  0.480464E-01   61206
  0.343191E+01  0.461029E-01  0.461029E-01  0.461029E-01   62570
  0.348020E+01  0.451783E-01  0.451783E-01  0.451783E-01   65730
  0.352860E+01  0.442848E-01  0.442848E-01  0.442848E-01   66686
  0.357713E+01  0.426514E-01  0.426514E-01  0.426514E-01   69698
  0.362544E+01  0.416800E-01  0.416800E-01  0.416800E-01   70026
  0.367371E+01  0.403092E-01  0.403092E-01  0.403092E-01   72746
  0.372214E+01  0.390709E-01  0.390709E-01  0.390709E-01   74910
  0.377042E+01  0.380138E-01  0.380138E-01  0.380138E-01   75722
  0.381849E+01  0.371303E-01  0.371303E-01  0.371303E-01   78378
  0.386671E+01  0.363552E-01  0.363552E-01  0.363552E-01   80030
  0.391512E+01  0.350730E-01  0.350730E-01  0.350730E-01   83186
  0.396361E+01  0.343466E-01  0.343466E-01  0.343466E-01   84666
  0.401199E+01  0.331889E-01  0.331889E-01  0.331889E-01   86546
  0.406023E+01  0.324139E-01  0.324139E-01  0.324139E-01   88134
  0.410850E+01  0.317098E-01  0.317098E-01  0.317098E-01   91538
  0.415721E+01  0.308174E-01  0.308174E-01  0.308174E-01   93138
  0.420542E+01  0.299306E-01  0.299306E-01  0.299306E-01   94478
  0.425359E+01  0.291939E-01  0.291939E-01  0.291939E-01   97274
  0.430187E+01  0.285831E-01  0.285831E-01  0.285831E-01   99690
  0.435049E+01  0.278073E-01  0.278073E-01  0.278073E-01  102590
  0.439893E+01  0.270950E-01  0.270950E-01  0.270950E-01  103770
  0.444710E+01  0.263691E-01  0.263691E-01  0.263691E-01  106346
  0.449544E+01  0.256900E-01  0.256900E-01  0.256900E-01  108546
  0.454361E+01  0.251879E-01  0.251879E-01  0.251879E-01  110726
  0.459166E+01  0.246709E-01  0.246709E-01  0.246709E-01  112322
  0.463973E+01  0.240329E-01  0.240329E-01  0.240329E-01  115890
  0.468829E+01  0.232487E-01  0.232487E-01  0.232487E-01  118766
  0.473690E+01  0.226902E-01  0.226902E-01  0.226902E-01  122298
  0.478534E+01  0.222431E-01  0.222431E-01  0.222431E-01  122090
  0.483331E+01  0.216017E-01  0.216017E-01  0.216017E-01  125810
  0.488221E+01  0.211088E-01  0.211088E-01  0.211088E-01  128190
  0.492986E+01  0.206164E-01  0.206164E-01  0.206164E-01  130994
  0.497913E+01  0.200888E-01  0.200888E-01  0.200888E-01  133722
  0.502638E+01  0.196262E-01  0.196262E-01  0.196262E-01  133886
  0.507530E+01  0.191539E-01  0.191539E-01  0.191539E-01  140538
  0.512349E+01  0.187621E-01  0.187621E-01  0.187621E-01  140594
  0.517182E+01  0.182468E-01  0.182468E-01  0.182468E-01  143594
  0.522025E+01  0.178752E-01  0.178752E-01  0.178752E-01  146310
  0.526828E+01  0.174853E-01  0.174853E-01  0.174853E-01  150650
  0.531760E+01  0.170196E-01  0.170196E-01  0.170196E-01  151914
  0.536456E+01  0.166237E-01  0.166237E-01  0.166237E-01  153398
  0.541406E+01  0.162213E-01  0.162213E-01  0.162213E-01  157866
  0.546068E+01  0.158450E-01  0.158450E-01  0.158450E-01  160658
  0.551102E+01  0.155053E-01  0.155053E-01  0.155053E-01  164102
  0.555790E+01  0.151775E-01  0.151775E-01  0.151775E-01  164994
  0.560709E+01  0.146786E-01  0.146786E-01  0.146786E-01  169850
  0.565508E+01  0.143379E-01  0.143379E-01  0.143379E-01  172986
  0.570355E+01  0.140918E-01  0.140918E-01  0.140918E-01  173894
  0.575172E+01  0.137118E-01  0.137118E-01  0.137118E-01  176778
  0.579941E+01  0.134524E-01  0.134524E-01  0.134524E-01  181802
  0.584914E+01  0.132119E-01  0.132119E-01  0.132119E-01  184430
  0.589557E+01  0.128178E-01  0.128178E-01  0.128178E-01  187242
  0.594562E+01  0.126006E-01  0.126006E-01  0.126006E-01  190250
  0.599303E+01  0.123601E-01  0.123601E-01  0.123601E-01  192570
