  0.616788E-01  0.123231E+03  0.123231E+03  0.123231E+03      18
  0.107820E+00  0.481669E+02  0.481669E+02  0.481669E+02      62
  0.151481E+00  0.437632E+02  0.437632E+02  0.437632E+02      98
  0.196257E+00  0.251231E+02  0.251231E+02  0.251231E+02     210
  0.246377E+00  0.149373E+02  0.149373E+02  0.149373E+02     350
  0.295886E+00  0.102076E+02  0.102076E+02  0.102076E+02     450
  0.341793E+00  0.804605E+01  0.804605E+01  0.804605E+01     602
  0.387869E+00  0.655044E+01  0.655044E+01  0.655044E+01     762
  0.437763E+00  0.456997E+01  0.456997E+01  0.456997E+01    1142
  0.487834E+00  0.329171E+01  0.329171E+01  0.329171E+01    1250
  0.534616E+00  0.269475E+01  0.269475E+01  0.269475E+01    1458
  0.581396E+00  0.210248E+01  0.210248E+01  0.210248E+01    1814
  0.630484E+00  0.168020E+01  0.168020E+01  0.168020E+01    2178
  0.679250E+00  0.140535E+01  0.140535E+01  0.140535E+01    2498
  0.725784E+00  0.117653E+01  0.117653E+01  0.117653E+01    2622
  0.773540E+00  0.956776E+00  0.956776E+00  0.956776E+00    3338
  0.823184E+00  0.844110E+00  0.844110E+00  0.844110E+00    3722
  0.872517E+00  0.649626E+00  0.649626E+00  0.649626E+00    4170
  0.920069E+00  0.586271E+00  0.586271E+00  0.586271E+00    4358
  0.967539E+00  0.490414E+00  0.490414E+00  0.490414E+00    5034
  0.101653E+01  0.418071E+00  0.418071E+00  0.418071E+00    5714
  0.106505E+01  0.369363E+00  0.369363E+00  0.369363E+00    5982
  0.111270E+01  0.323269E+00  0.323269E+00  0.323269E+00    6602
  0.116041E+01  0.279720E+00  0.279720E+00  0.279720E+00    7130
  0.120902E+01  0.243571E+00  0.243571E+00  0.243571E+00    8034
  0.125801E+01  0.221886E+00  0.221886E+00  0.221886E+00    8606
  0.130635E+01  0.192976E+00  0.192976E+00  0.192976E+00    9066
  0.135461E+01  0.172860E+00  0.172860E+00  0.172860E+00    9962
  0.140308E+01  0.160177E+00  0.160177E+00  0.160177E+00   10550
  0.145116E+01  0.143428E+00  0.143428E+00  0.143428E+00   11226
  0.149928E+01  0.127774E+00  0.127774E+00  0.127774E+00   12146
  0.154725E+01  0.116665E+00  0.116665E+00  0.116665E+00   12606
  0.159532E+01  0.106937E+00  0.106937E+00  0.106937E+00   13802
  0.164415E+01  0.976583E-01  0.976583E-01  0.976583E-01   14754
  0.169257E+01  0.892502E-01  0.892502E-01  0.892502E-01   15194
  0.174072E+01  0.808733E-01  0.808733E-01  0.808733E-01   16454
  0.178926E+01  0.762266E-01  0.762266E-01  0.762266E-01   17154
  0.183761E+01  0.709241E-01  0.709241E-01  0.709241E-01   18266
  0.188555E+01  0.653916E-01  0.653916E-01  0.653916E-01   18750
  0.193365E+01  0.619792E-01  0.619792E-01  0.619792E-01   20234
  0.198236E+01  0.566234E-01  0.566234E-01  0.566234E-01   21450
  0.203093E+01  0.530455E-01  0.530455E-01  0.530455E-01   21962
  0.207919E+01  0.497478E-01  0.497478E-01  0.497478E-01   23462
  0.212737E+01  0.475924E-01  0.475924E-01  0.475924E-01   24042
  0.217595E+01  0.441805E-01  0.441805E-01  0.441805E-01   25946
  0.222419E+01  0.413040E-01  0.413040E-01  0.413040E-01   26118
  0.227195E+01  0.397514E-01  0.397514E-01  0.397514E-01   27506
  0.232002E+01  0.380450E-01  0.380450E-01  0.380450E-01   29066
  0.236882E+01  0.360394E-01  0.360394E-01  0.360394E-01   30450
  0.241757E+01  0.343854E-01  0.343854E-01  0.343854E-01   31742
  0.246571E+01  0.321966E-01  0.321966E-01  0.321966E-01   32250
  0.251396E+01  0.311492E-01  0.311493E-01  0.311492E-01   34250
  0.256248E+01  0.294757E-01  0.294757E-01  0.294757E-01   35454
  0.261076E+01  0.284623E-01  0.284623E-01  0.284623E-01   36434
  0.265874E+01  0.269927E-01  0.269927E-01  0.269927E-01   37682
  0.270679E+01  0.262085E-01  0.262085E-01  0.262085E-01   39294
  0.275540E+01  0.252607E-01  0.252607E-01  0.252607E-01   41426
  0.280396E+01  0.242477E-01  0.242477E-01  0.242477E-01   42066
  0.285204E+01  0.233937E-01  0.233937E-01  0.233937E-01   43490
  0.290041E+01  0.224029E-01  0.224029E-01  0.224029E-01   45702
  0.294896E+01  0.216258E-01  0.216258E-01  0.216258E-01   46634
  0.299732E+01  0.207749E-01  0.207749E-01  0.207749E-01   48554
  0.304523E+01  0.202561E-01  0.202561E-01  0.202561E-01   48870
  0.309316E+01  0.192590E-01  0.192590E-01  0.192590E-01   51554
  0.314188E+01  0.186653E-01  0.186653E-01  0.186653E-01   54090
  0.319055E+01  0.178640E-01  0.178640E-01  0.178640E-01   54314
  0.323890E+01  0.174724E-01  0.174724E-01  0.174724E-01   56910
  0.328715E+01  0.168008E-01  0.168008E-01  0.168008E-01   57482
  0.333562E+01  0.161100E-01  0.161100E-01  0.161100E-01   60626
  0.338390E+01  0.156525E-01  0.156525E-01  0.156525E-01   61206
  0.343191E+01  0.152290E-01  0.152290E-01  0.152290E-01   62570
  0.348020E+01  0.147121E-01  0.147121E-01  0.147121E-01   65730
  0.352860E+01  0.143629E-01  0.143629E-01  0.143629E-01   66686
  0.357713E+01  0.139039E-01  0.139039E-01  0.139039E-01   69698
  0.362544E+01  0.134078E-01  0.134078E-01  0.134078E-01   70026
  0.367371E+01  0.128921E-01  0.128921E-01  0.128921E-01   72746
  0.372214E+01  0.127041E-01  0.127041E-01  0.127041E-01   74910
  0.377042E+01  0.122707E-01  0.122707E-01  0.122707E-01   75722
  0.381849E+01  0.118625E-01  0.118625E-01  0.118625E-01   78378
  0.386671E+01  0.115585E-01  0.115585E-01  0.115585E-01   80030
  0.391512E+01  0.111929E-01  0.111929E-01  0.111929E-01   83186
  0.396361E+01  0.110222E-01  0.110222E-01  0.110222E-01   84666
  0.401199E+01  0.105846E-01  0.105846E-01  0.105846E-01   86546
  0.406023E+01  0.102604E-01  0.102604E-01  0.102604E-01   88134
  0.410850E+01  0.993350E-02  0.993350E-02  0.993350E-02   91538
  0.415721E+01  0.964264E-02  0.964264E-02  0.964264E-02   93138
  0.420542E+01  0.937149E-02  0.937149E-02  0.937149E-02   94478
  0.425359E+01  0.909732E-02  0.909732E-02  0.909732E-02   97274
  0.430187E+01  0.881109E-02  0.881109E-02  0.881109E-02   99690
  0.435049E+01  0.853375E-02  0.853375E-02  0.853375E-02  102590
  0.439893E+01  0.832364E-02  0.832364E-02  0.832364E-02  103770
  0.444710E+01  0.814425E-02  0.814425E-02  0.814425E-02  106346
  0.449544E+01  0.783353E-02  0.783353E-02  0.783353E-02  108546
  0.454361E+01  0.766309E-02  0.766309E-02  0.766309E-02  110726
  0.459166E+01  0.735214E-02  0.735214E-02  0.735214E-02  112322
  0.463973E+01  0.723672E-02  0.723672E-02  0.723672E-02  115890
  0.468829E+01  0.700481E-02  0.700481E-02  0.700481E-02  118766
  0.473690E+01  0.681650E-02  0.681650E-02  0.681650E-02  122298
  0.478534E+01  0.663819E-02  0.663819E-02  0.663819E-02  122090
  0.483331E+01  0.642413E-02  0.642413E-02  0.642413E-02  125810
  0.488221E+01  0.626576E-02  0.626576E-02  0.626576E-02  128190
  0.492986E+01  0.608855E-02  0.608855E-02  0.608855E-02  130994
  0.497913E+01  0.593755E-02  0.593755E-02  0.593755E-02  133722
  0.502638E+01  0.581885E-02  0.581885E-02  0.581885E-02  133886
  0.507530E+01  0.567661E-02  0.567661E-02  0.567661E-02  140538
  0.512349E+01  0.550153E-02  0.550153E-02  0.550153E-02  140594
  0.517182E+01  0.534468E-02  0.534468E-02  0.534468E-02  143594
  0.522025E+01  0.526848E-02  0.526848E-02  0.526848E-02  146310
  0.526828E+01  0.506351E-02  0.506351E-02  0.506351E-02  150650
  0.531760E+01  0.491607E-02  0.491607E-02  0.491607E-02  151914
  0.536456E+01  0.482032E-02  0.482032E-02  0.482032E-02  153398
  0.541406E+01  0.468727E-02  0.468727E-02  0.468727E-02  157866
  0.546068E+01  0.455425E-02  0.455425E-02  0.455425E-02  160658
  0.551102E+01  0.448855E-02  0.448855E-02  0.448855E-02  164102
  0.555790E+01  0.435156E-02  0.435156E-02  0.435156E-02  164994
  0.560709E+01  0.422292E-02  0.422292E-02  0.422292E-02  169850
  0.565508E+01  0.414025E-02  0.414025E-02  0.414025E-02  172986
  0.570355E+01  0.401604E-02  0.401604E-02  0.401604E-02  173894
  0.575172E+01  0.394548E-02  0.394548E-02  0.394548E-02  176778
