  0.616788E-01  0.283959E+02  0.283959E+02  0.283959E+02      18
  0.107820E+00  0.142061E+02  0.142061E+02  0.142061E+02      62
  0.151481E+00  0.121959E+02  0.121959E+02  0.121959E+02      98
  0.196257E+00  0.546850E+01  0.546850E+01  0.546850E+01     210
  0.246377E+00  0.338433E+01  0.338433E+01  0.338433E+01     350
  0.295886E+00  0.239059E+01  0.239059E+01  0.239059E+01     450
  0.341793E+00  0.191481E+01  0.191481E+01  0.191481E+01     602
  0.387869E+00  0.148477E+01  0.148477E+01  0.148477E+01     762
  0.437763E+00  0.978835E+00  0.978835E+00  0.978835E+00    1142
  0.487834E+00  0.802286E+00  0.802286E+00  0.802286E+00    1250
  0.534616E+00  0.628128E+00  0.628128E+00  0.628128E+00    1458
  0.581396E+00  0.516100E+00  0.516100E+00  0.516100E+00    1814
  0.630484E+00  0.426021E+00  0.426021E+00  0.426021E+00    2178
  0.679250E+00  0.337970E+00  0.337970E+00  0.337970E+00    2498
  0.725784E+00  0.282646E+00  0.282646E+00  0.282646E+00    2622
  0.773540E+00  0.226411E+00  0.226411E+00  0.226411E+00    3338
  0.823184E+00  0.202282E+00  0.202282E+00  0.202282E+00    3722
  0.872517E+00  0.166932E+00  0.166932E+00  0.166932E+00    4170
  0.920069E+00  0.146028E+00  0.146028E+00  0.146028E+00    4358
  0.967539E+00  0.122326E+00  0.122326E+00  0.122326E+00    5034
  0.101653E+01  0.103359E+00  0.103359E+00  0.103359E+00    5714
  0.106505E+01  0.908141E-01  0.908141E-01  0.908141E-01    5982
  0.111270E+01  0.825407E-01  0.825407E-01  0.825407E-01    6602
  0.116041E+01  0.719065E-01  0.719065E-01  0.719065E-01    7130
  0.120902E+01  0.624622E-01  0.624622E-01  0.624622E-01    8034
  0.125801E+01  0.565575E-01  0.565575E-01  0.565575E-01    8606
  0.130635E+01  0.511544E-01  0.511544E-01  0.511544E-01    9066
  0.135461E+01  0.438315E-01  0.438315E-01  0.438315E-01    9962
  0.140308E+01  0.400003E-01  0.400003E-01  0.400003E-01   10550
  0.145116E+01  0.370858E-01  0.370858E-01  0.370858E-01   11226
  0.149928E+01  0.333428E-01  0.333428E-01  0.333428E-01   12146
  0.154725E+01  0.306181E-01  0.306181E-01  0.306181E-01   12606
  0.159532E+01  0.287087E-01  0.287087E-01  0.287087E-01   13802
  0.164415E+01  0.259843E-01  0.259843E-01  0.259843E-01   14754
  0.169257E+01  0.238027E-01  0.238027E-01  0.238027E-01   15194
  0.174072E+01  0.219128E-01  0.219128E-01  0.219128E-01   16454
  0.178926E+01  0.205997E-01  0.205997E-01  0.205997E-01   17154
  0.183761E+01  0.186759E-01  0.186759E-01  0.186759E-01   18266
  0.188555E+01  0.175400E-01  0.175400E-01  0.175400E-01   18750
  0.193365E+01  0.166591E-01  0.166591E-01  0.166591E-01   20234
  0.198236E+01  0.154669E-01  0.154669E-01  0.154669E-01   21450
  0.203093E+01  0.147977E-01  0.147977E-01  0.147977E-01   21962
  0.207919E+01  0.138956E-01  0.138956E-01  0.138956E-01   23462
  0.212737E+01  0.130654E-01  0.130654E-01  0.130654E-01   24042
  0.217595E+01  0.123519E-01  0.123519E-01  0.123519E-01   25946
  0.222419E+01  0.113816E-01  0.113816E-01  0.113816E-01   26118
  0.227195E+01  0.109052E-01  0.109052E-01  0.109052E-01   27506
  0.232002E+01  0.104613E-01  0.104613E-01  0.104613E-01   29066
  0.236882E+01  0.978119E-02  0.978119E-02  0.978119E-02   30450
  0.241757E+01  0.935803E-02  0.935803E-02  0.935803E-02   31742
  0.246571E+01  0.893612E-02  0.893613E-02  0.893613E-02   32250
  0.251396E+01  0.860718E-02  0.860717E-02  0.860717E-02   34250
  0.256248E+01  0.810649E-02  0.810649E-02  0.810649E-02   35454
  0.261076E+01  0.773923E-02  0.773923E-02  0.773923E-02   36434
  0.265874E+01  0.745431E-02  0.745431E-02  0.745431E-02   37682
  0.270679E+01  0.710428E-02  0.710428E-02  0.710428E-02   39294
  0.275540E+01  0.688548E-02  0.688548E-02  0.688548E-02   41426
  0.280396E+01  0.651965E-02  0.651964E-02  0.651964E-02   42066
  0.285204E+01  0.629680E-02  0.629680E-02  0.629680E-02   43490
  0.290041E+01  0.597980E-02  0.597980E-02  0.597980E-02   45702
  0.294896E+01  0.578392E-02  0.578392E-02  0.578392E-02   46634
  0.299732E+01  0.559196E-02  0.559196E-02  0.559196E-02   48554
  0.304523E+01  0.531737E-02  0.531737E-02  0.531737E-02   48870
  0.309316E+01  0.509145E-02  0.509145E-02  0.509145E-02   51554
  0.314188E+01  0.490703E-02  0.490703E-02  0.490703E-02   54090
  0.319055E+01  0.473644E-02  0.473644E-02  0.473644E-02   54314
  0.323890E+01  0.453771E-02  0.453771E-02  0.453771E-02   56910
  0.328715E+01  0.442181E-02  0.442181E-02  0.442181E-02   57482
